TIME_PERIOD,Code,private_debt,household_debt,exchange_rate,Country,GDP,housing_price,policy_rate,Housing_Affordability
1981-06-30,NO,83.6,43.3,122.18666666666667,Norway,307343.98269575,13.8867,,79.7110595703125
1981-09-30,NO,83.1,42.5,122.94333333333333,Norway,304156.17787827004,14.6969,,77.11380004882812
1981-12-31,NO,82.2,43.1,123.41333333333334,Norway,304092.07992617,15.254,,77.1201400756836
1982-03-31,NO,83.9,43.2,128.82333333333335,Norway,306003.62329751,16.2931,,71.25904083251953
1982-06-30,NO,86.3,44.0,130.08333333333334,Norway,306029.97467782,17.3923,,69.084228515625
1982-09-30,NO,88.3,44.2,125.67333333333333,Norway,305954.48153424,17.6061,,69.93734741210938
1982-12-31,NO,89.3,44.7,121.96666666666665,Norway,306767.1011269,17.8079,,70.85514831542969
1983-03-31,NO,90.3,44.8,123.19666666666667,Norway,314366.2694474,17.9163,,72.48274993896484
1983-06-30,NO,90.1,45.4,124.78666666666668,Norway,317230.02350707003,17.9133,,75.1193618774414
1983-09-30,NO,89.6,45.2,125.91666666666667,Norway,320859.39199454,18.2627,,76.51852416992188
1983-12-31,NO,89.3,46.2,125.63,Norway,320959.09992002003,18.6933,,77.17644500732422
1984-03-31,NO,90.9,46.7,124.22333333333334,Norway,330896.41909301,19.2023,,77.78268432617188
1984-06-30,NO,93.1,47.1,124.50333333333333,Norway,332592.87822511,19.8016,,77.89835357666016
1984-09-30,NO,93.7,47.1,122.22666666666667,Norway,340558.82927146996,19.9823,,81.65811920166016
1984-12-31,NO,95.3,48.2,119.99666666666667,Norway,346438.74807691,19.8378,,86.55157470703125
1985-03-31,NO,95.6,48.3,120.16000000000001,Norway,354461.6750807,19.7745,,83.91507720947266
1985-06-30,NO,94.3,49.8,120.49333333333334,Norway,350414.24550568,20.1841,,83.17999267578125
1985-09-30,NO,93.6,50.9,121.38,Norway,358861.64339223,20.9912,,81.57225799560547
1985-12-31,NO,91.1,53.7,121.24333333333334,Norway,361747.47563540004,22.235,,78.66156005859375
1986-03-31,NO,90.7,55.0,122.85666666666667,Norway,369518.99622708,24.042,13.0,72.98479461669922
1986-06-30,NO,97.4,58.1,118.76333333333334,Norway,365347.64394469,26.2586,13.666666666666666,68.50370025634766
1986-09-30,NO,98.4,60.4,117.24000000000001,Norway,373266.58982619003,28.2433,14.0,63.51615905761719
1986-12-31,NO,99.2,62.8,116.32000000000001,Norway,374970.88315242,29.463,14.266666666666666,61.29691696166992
1987-03-31,NO,100.0,64.2,118.11333333333334,Norway,374887.5558147,32.565,14.033333333333333,55.53254699707031
1987-06-30,NO,100.6,65.0,121.06333333333333,Norway,381736.7780957,33.2185,13.800000000000002,55.45452117919922
1987-09-30,NO,102.4,66.2,123.38333333333333,Norway,373430.39570376003,33.4595,13.800000000000002,57.17578887939453
1987-12-31,NO,99.1,69.2,121.35333333333334,Norway,379056.77149869,33.7546,13.800000000000002,57.80606460571289
1988-03-31,NO,100.7,68.7,123.07666666666667,Norway,378512.65110536,34.2003,13.800000000000002,57.80895233154297
1988-06-30,NO,103.1,70.0,126.09666666666668,Norway,373688.21191107,33.9022,13.300000000000002,61.991092681884766
1988-09-30,NO,103.8,70.6,124.00999999999999,Norway,376306.25715439004,32.8421,12.800000000000002,64.2897720336914
1988-12-31,NO,102.0,72.3,122.60000000000001,Norway,376753.51842011,31.5471,12.266666666666666,68.6743392944336
1989-03-31,NO,107.3,71.1,123.99333333333334,Norway,375386.09544209996,29.7883,11.166666666666666,80.17777252197266
1989-06-30,NO,108.4,70.9,124.33666666666666,Norway,379052.49830189004,29.1769,10.5,86.05384063720703
1989-09-30,NO,107.2,70.6,123.91666666666667,Norway,382113.53161412,28.0716,10.0,91.92707824707031
1989-12-31,NO,102.8,71.7,123.18666666666667,Norway,384336.30615285,27.3428,10.666666666666666,93.86612701416016
1990-03-31,NO,105.8,70.8,123.13333333333333,Norway,384436.7262778,27.7193,11.0,94.67243194580078
1990-06-30,NO,106.7,71.0,122.7,Norway,387878.78630525,28.1138,11.0,92.8006820678711
1990-09-30,NO,103.7,70.3,122.02,Norway,384711.63527233,27.4392,10.666666666666666,94.46573638916016
1990-12-31,NO,99.5,70.2,122.17666666666666,Norway,393250.19469073997,26.5779,10.5,101.70828247070312
1991-03-31,NO,99.8,68.5,120.87666666666667,Norway,398026.91652069,26.0478,10.4,116.05201721191406
1991-06-30,NO,101.7,67.1,116.98,Norway,399754.0002299,26.0478,9.583333333333334,112.27625274658203
1991-09-30,NO,97.7,65.7,116.42,Norway,398942.80503617,25.6984,9.666666666666666,117.7322006225586
1991-12-31,NO,91.1,66.3,117.11666666666667,Norway,401370.69302159996,25.2106,10.0,118.66411590576172
1992-03-31,NO,99.8,65.3,117.07000000000001,Norway,410850.06793685997,24.5832,10.0,131.56004333496094
1992-06-30,NO,98.2,64.5,117.26,Norway,412625.58120987,24.714,10.0,128.45828247070312
1992-09-30,NO,97.1,63.5,119.14666666666666,Norway,417112.43785646005,24.8447,10.333333333333334,119.94481658935547
1992-12-31,NO,101.7,63.8,117.49666666666667,Norway,414628.99831255,24.1909,13.0,127.10905456542969
1993-03-31,NO,102.1,62.4,115.36333333333334,Norway,414496.52921154996,23.2756,9.333333333333334,154.53993225097656
1993-06-30,NO,102.8,61.6,114.70333333333333,Norway,420436.98497175,24.4524,7.083333333333333,156.26702880859375
1993-09-30,NO,98.8,60.3,112.36,Norway,427373.09558779997,25.3678,5.666666666666667,159.45591735839844
1993-12-31,NO,97.4,60.0,111.88666666666666,Norway,440004.66534715996,26.1523,4.916666666666667,168.25782775878906
1994-03-31,NO,96.9,58.9,113.33166666666666,Norway,439642.86801756,26.9369,4.833333333333333,174.45228576660156
1994-06-30,NO,94.4,58.4,114.05833333333334,Norway,448110.2074892,27.7215,4.75,140.09445190429688
1994-09-30,NO,92.8,58.3,115.70666666666666,Norway,443055.72786684,28.8983,4.75,128.5719757080078
1994-12-31,NO,88.5,58.3,115.75,Norway,457559.67002681,28.7676,4.75,128.2827606201172
1995-03-31,NO,88.9,56.8,117.92666666666666,Norway,457478.47928749,28.8983,4.75,141.3249053955078
1995-06-30,NO,88.9,56.5,118.20333333333333,Norway,460785.93361555,30.0752,4.75,139.5049285888672
1995-09-30,NO,87.5,56.1,118.54,Norway,469796.68128104997,30.5982,4.75,136.7877960205078
1995-12-31,NO,86.7,55.3,117.96833333333332,Norway,474624.68147268,30.9905,4.75,144.79373168945312
1996-03-31,NO,87.2,55.0,116.80833333333334,Norway,484471.55131328,31.252,4.666666666666667,152.93060302734375
1996-06-30,NO,87.5,54.8,116.26166666666667,Norway,483920.30892527004,32.6904,4.5,144.77578735351562
1996-09-30,NO,86.2,54.3,117.29833333333333,Norway,497302.53692359,33.3442,4.5,138.01324462890625
1996-12-31,NO,85.6,53.8,118.03666666666668,Norway,490645.60849888,34.1288,4.166666666666667,147.20126342773438
1997-03-31,NO,88.5,53.7,121.98,Norway,506061.87817698997,34.6518,3.25,163.88995361328125
1997-06-30,NO,93.5,53.3,116.29333333333334,Norway,516175.82281797996,37.1363,3.25,143.13063049316406
1997-09-30,NO,94.2,53.4,113.45166666666667,Norway,515713.60536344,37.3978,3.5,150.5787811279297
1997-12-31,NO,96.8,53.7,117.65500000000002,Norway,521773.71063421003,37.9209,3.5,151.83505249023438
1998-03-31,NO,100.4,54.2,116.105,Norway,528366.54110683,39.49,3.5833333333333335,160.78907775878906
1998-06-30,NO,105.7,55.3,115.335,Norway,533344.81538614,41.9745,4.166666666666667,140.250732421875
1998-09-30,NO,106.5,55.8,113.72500000000001,Norway,525375.30334243,41.5822,7.0,140.81124877929688
1998-12-31,NO,109.0,56.3,111.90166666666666,Norway,527606.62427478,40.4054,8.0,146.8538360595703
1999-03-31,NO,111.2,56.4,113.175,Norway,532988.71565228,41.9745,7.333333333333333,156.2569122314453
1999-06-30,NO,112.1,56.9,116.01,Norway,533190.26810164,45.3743,6.333333333333333,136.01026916503906
1999-09-30,NO,109.1,56.8,114.70833333333333,Norway,542281.494307,46.2896,5.833333333333333,126.896728515625
1999-12-31,NO,108.1,56.1,114.74666666666667,Norway,550049.45390134,47.9895,5.5,128.74063110351562
2000-03-31,NO,107.0,54.5,114.56,Norway,560312.24823109,50.8663,5.5,132.66419982910156
2000-06-30,NO,106.2,53.8,111.375,Norway,553577.69006439,54.2661,5.916666666666667,128.5800323486328
2000-09-30,NO,109.8,53.0,112.205,Norway,558038.19533068,52.697,6.666666666666667,129.3492431640625
2000-12-31,NO,103.9,52.5,112.76666666666667,Norway,558220.51839441,52.697,7.0,136.68357849121094
2001-03-31,NO,103.9,52.6,115.64333333333333,Norway,565771.96935057,54.5276,7.0,145.03155517578125
2001-06-30,NO,106.2,53.2,116.95666666666666,Norway,564937.98377388,56.8813,7.0,130.07586669921875
2001-09-30,NO,104.1,54.3,116.96333333333332,Norway,570708.22386129,56.8813,7.0,126.8118667602539
2001-12-31,NO,107.7,56.3,118.11,Norway,574831.85877935,56.7506,6.833333333333333,130.28671264648438
2002-03-31,NO,111.4,57.9,119.63,Norway,571765.12787138,58.5812,6.5,126.03302001953125
2002-06-30,NO,111.2,59.9,125.02,Norway,581603.4513183599,60.6734,6.5,112.10301208496094
2002-09-30,NO,111.9,61.5,128.75,Norway,574430.1782795601,58.712,7.0,125.03651428222656
2002-12-31,NO,111.4,62.3,131.36666666666665,Norway,579807.2842607901,58.3197,6.833333333333333,126.11849212646484
2003-03-31,NO,113.7,62.7,132.255,Norway,580669.7578161899,59.6273,5.833333333333333,137.87721252441406
2003-06-30,NO,116.5,64.2,124.96166666666666,Norway,578380.7487269599,60.0196,4.833333333333333,142.4569091796875
2003-09-30,NO,113.5,65.3,119.61166666666666,Norway,585102.48730324,59.8889,3.1666666666666665,134.46185302734375
2003-12-31,NO,109.8,66.6,120.64666666666666,Norway,585257.7467872,60.6734,2.4166666666666665,138.8751220703125
2004-03-31,NO,113.2,67.2,115.86833333333334,Norway,606640.8236058101,65.1193,1.9166666666666667,136.8451385498047
2004-06-30,NO,115.4,67.5,119.49333333333334,Norway,607674.9372329301,66.1654,1.75,130.23463439941406
2004-09-30,NO,115.9,67.5,117.94,Norway,601861.25297799,66.2962,1.75,135.7671356201172
2004-12-31,NO,113.9,67.6,121.585,Norway,606751.2145233001,67.0807,1.75,138.18283081054688
2005-03-31,NO,113.6,67.7,120.56,Norway,617566.67563999,69.8267,1.75,135.2751007080078
2005-06-30,NO,113.3,68.2,122.71833333333332,Norway,620245.25783806,71.7882,1.75,134.41712951660156
2005-09-30,NO,111.6,68.3,124.71166666666666,Norway,624504.92285445,72.442,2.0,135.59979248046875
2005-12-31,NO,112.3,68.7,124.51333333333332,Norway,625670.08118363,72.442,2.1666666666666665,132.93508911132812
2006-03-31,NO,112.2,68.2,122.205,Norway,631718.07906345,77.0186,2.3333333333333335,127.87846374511719
2006-06-30,NO,112.3,68.4,126.27666666666666,Norway,632370.45377587,80.8107,2.5833333333333335,118.99651336669922
2006-09-30,NO,113.3,68.9,122.73333333333333,Norway,637736.16456562,83.426,2.9166666666666665,116.47525787353516
2006-12-31,NO,112.6,69.9,120.24666666666667,Norway,647404.2723398199,84.472,3.25,116.83423614501953
2007-03-31,NO,118.0,70.6,120.46,Norway,650948.1768911601,89.7025,3.8333333333333335,108.15829467773438
2007-06-30,NO,123.3,72.1,121.35333333333334,Norway,650938.91829808,93.1023,4.25,100.60307312011719
2007-09-30,NO,123.1,73.1,124.13333333333333,Norway,657846.5409354301,92.9716,4.75,101.20501708984375
2007-12-31,NO,127.2,73.5,126.95666666666666,Norway,663779.16250148,90.8794,5.083333333333333,105.59449768066406
2008-03-31,NO,132.7,72.6,127.31333333333333,Norway,658907.7181423199,92.9716,5.25,109.20478057861328
2008-06-30,NO,134.6,72.0,127.52666666666666,Norway,659178.35394005,94.1484,5.583333333333333,107.5478515625
2008-09-30,NO,137.4,70.8,125.78666666666665,Norway,658183.41128366,91.0101,5.75,113.60334777832031
2008-12-31,NO,143.6,71.2,114.46666666666665,Norway,659886.28021096,84.6028,4.166666666666667,132.42417907714844
2009-03-31,NO,145.9,73.1,117.15833333333335,Norway,649574.3441179399,88.1334,2.5,133.3535614013672
2009-06-30,NO,148.8,76.1,119.015,Norway,644818.2760725601,92.71,1.5833333333333333,125.71549987792969
2009-09-30,NO,146.4,79.0,120.56833333333333,Norway,645162.98061493,94.4099,1.25,125.55105590820312
2009-12-31,NO,143.1,81.2,126.08333333333333,Norway,645449.28480095,94.4099,1.5833333333333333,129.30332946777344
2010-03-31,NO,141.8,80.5,128.39166666666668,Norway,658709.7266903,97.5482,1.75,126.85662078857422
2010-06-30,NO,144.6,80.8,127.26333333333332,Norway,652895.33023589,101.2095,1.9166666666666667,127.1537094116211
2010-09-30,NO,143.9,81.8,124.83833333333332,Norway,639464.67267376,100.6865,2.0,132.0565185546875
2010-12-31,NO,143.0,81.5,124.30166666666668,Norway,654281.2704000601,100.5557,2.0,131.34304809570312
2011-03-31,NO,143.1,81.3,126.51333333333332,Norway,655794.6942689499,105.7862,2.0,121.35853576660156
2011-06-30,NO,141.1,81.4,127.495,Norway,653549.84154672,108.663,2.1666666666666665,121.61811065673828
2011-09-30,NO,138.3,81.0,126.86666666666667,Norway,662264.31423365,109.0552,2.25,131.6249237060547
2011-12-31,NO,136.2,81.1,125.44166666666666,Norway,662547.7696218,108.5322,2.0833333333333335,136.43121337890625
2012-03-31,NO,145.4,80.8,126.38666666666667,Norway,678392.07118001,112.4551,1.6666666666666667,135.5530548095703
2012-06-30,NO,143.6,81.1,125.44666666666667,Norway,679716.76218996,116.1164,1.5,136.90274047851562
2012-09-30,NO,142.5,81.7,125.09333333333332,Norway,671554.2440905,116.7702,1.5,141.22804260253906
2012-12-31,NO,141.8,82.6,127.92,Norway,676089.53030089,115.9856,1.5,142.95606994628906
2013-03-31,NO,141.4,83.6,128.74,Norway,677761.06245162,119.5162,1.5,135.3708953857422
2013-06-30,NO,141.2,84.9,126.42333333333333,Norway,681808.49202663,122.7852,1.5,134.6343994140625
2013-09-30,NO,139.0,85.1,122.62166666666667,Norway,687344.41848916,120.4315,1.5,129.69363403320312
2013-12-31,NO,136.8,85.5,119.15666666666665,Norway,686334.5196439399,117.1625,1.5,133.42269897460938
2014-03-31,NO,137.0,85.8,118.66666666666667,Norway,691158.24663876,119.9085,1.5,128.76377868652344
2014-06-30,NO,136.9,86.4,120.63166666666666,Norway,695385.15047964,124.4851,1.5,128.00843811035156
2014-09-30,NO,137.4,87.6,119.37666666666667,Norway,697805.91647039,124.6159,1.5,130.8433380126953
2014-12-31,NO,139.0,88.9,114.57,Norway,704878.76938425,123.9621,1.4166666666666667,136.67935180664062
2015-03-31,NO,143.6,90.3,110.45833333333333,Norway,705800.35549547,128.5387,1.25,139.2154083251953
2015-06-30,NO,146.2,92.0,111.48333333333333,Norway,708896.28658162,132.7231,1.1666666666666667,136.32936096191406
2015-09-30,NO,149.6,93.4,106.26666666666667,Norway,715776.8456391899,132.2001,0.9166666666666666,140.03404235839844
2015-12-31,NO,153.1,95.2,104.48333333333333,Norway,710560.69673766,129.5848,0.75,147.49693298339844
2016-03-31,NO,153.1,96.8,104.81833333333333,Norway,713842.51188489,134.423,0.6666666666666666,143.88925170898438
2016-06-30,NO,154.2,99.3,107.75999999999999,Norway,713615.32025468,140.0458,0.5,140.87045288085938
2016-09-30,NO,154.4,101.5,109.265,Norway,711424.594692,142.661,0.5,139.20677185058594
2016-12-31,NO,154.0,101.8,112.54833333333333,Norway,720953.11137053,142.661,0.5,138.868896484375
2017-03-31,NO,150.2,101.3,112.06833333333333,Norway,729122.75146466,148.0222,0.5,133.01901245117188
2017-06-30,NO,147.9,101.4,108.41333333333334,Norway,736147.8870141801,149.7221,0.5,131.6856231689453
2017-09-30,NO,144.4,101.3,110.50166666666667,Norway,741192.39584399,146.1916,0.5,135.45101928710938
2017-12-31,NO,142.2,101.1,107.73333333333333,Norway,736969.76519993,143.7071,0.5,139.06617736816406
2018-03-31,NO,141.0,100.8,108.81333333333333,Norway,740581.3287007,146.4531,0.5,137.478271484375
2018-06-30,NO,138.2,100.8,109.84333333333332,Norway,742808.37643624,152.2066,0.5,133.36338806152344
2018-09-30,NO,135.0,99.8,110.83666666666666,Norway,747488.2391385799,150.5067,0.5833333333333334,135.60926818847656
2018-12-31,NO,132.8,98.9,109.71333333333332,Norway,747740.35775015,146.9761,0.75,137.96034240722656
2019-03-31,NO,132.8,99.0,108.665,Norway,744426.49362688,150.899,0.8333333333333334,135.8398895263672
2019-06-30,NO,136.4,100.4,108.71833333333332,Norway,750828.45464215,155.2141,1.0833333333333333,130.20767211914062
2019-09-30,NO,140.1,102.2,107.61833333333334,Norway,755094.52945375,154.0373,1.3333333333333333,129.4706268310547
2019-12-31,NO,142.6,103.3,104.54166666666667,Norway,761354.05057548,150.7682,1.5,130.59483337402344
2020-03-31,NO,148.4,104.4,101.145,Norway,754091.04040374,153.7757,1.0833333333333333,130.91058349609375
2020-06-30,NO,156.6,108.5,96.88833333333334,Norway,714979.18223535,159.3985,0.08333333333333333,142.72479248046875
2020-09-30,NO,160.9,111.2,101.50333333333333,Norway,740799.97393729,161.6214,0.0,145.2049560546875
2020-12-31,NO,164.3,113.4,100.46166666666666,Norway,746590.15560979,162.1445,0.0,147.11410522460938
2021-03-31,NO,165.8,112.9,105.64999999999999,Norway,750609.09720609,170.9055,0.0,142.05465698242188
2021-06-30,NO,161.4,109.3,106.84166666666665,Norway,755179.99338988,179.1435,0.0,140.49533081054688
2021-09-30,NO,154.8,103.6,104.685,Norway,785291.07468531,178.4897,0.08333333333333333,152.1927032470703
2021-12-31,NO,143.8,95.9,107.245,Norway,783701.44547337,175.0899,0.3333333333333333,183.7493896484375
2022-03-31,NO,136.8,88.4,106.40833333333335,Norway,777610.00342602,183.1971,0.5833333333333334,177.75343322753906
2022-06-30,NO,132.1,82.4,104.26333333333334,Norway,789064.30746525,190.5198,0.9166666666666666,164.80116271972656
2022-09-30,NO,125.2,75.7,103.69833333333334,Norway,803226.39388072,187.12,1.75,184.29067993164062
2022-12-31,NO,126.6,75.1,100.955,Norway,796113.6577966701,179.6666,2.5,158.93936157226562
2023-03-31,NO,130.2,76.0,96.37833333333333,Norway,797760.26296603,183.0664,2.8333333333333335,137.0644989013672
2023-06-30,NO,134.3,78.6,92.69166666666666,Norway,796283.16126999,190.2583,3.3333333333333335,117.99481201171875
2023-09-30,NO,142.2,84.9,95.145,Norway,790759.3421984101,184.7663,4.0,141.13148498535156
2023-12-31,NO,143.1,86.4,93.32833333333333,Norway,803869.51000007,178.3589,4.333333333333333,
2024-03-31,NO,144.4,87.5,95.05333333333334,Norway,806000.41080746,185.2893,4.5,
2024-06-30,NO,142.9,86.6,94.27833333333332,Norway,817216.84022447,193.135,4.5,
2024-09-30,NO,,,92.66666666666667,Norway,,190.7813,4.5,
2024-12-31,NO,,,92.555,Norway,,,4.5,
2025-03-31,NO,,,92.41499999999999,Norway,,,4.5,
1995-03-31,PL,,,77.60666666666667,"Poland, Rep. of",184555.74773355,,33.0,
1995-06-30,PL,,,79.63333333333333,"Poland, Rep. of",188004.17396264002,,31.333333333333332,
1995-09-30,PL,,,79.65666666666667,"Poland, Rep. of",193342.82384935,,29.333333333333332,
1995-12-31,PL,19.5,2.2,81.28333333333335,"Poland, Rep. of",195681.75480513,,28.0,
1996-03-31,PL,19.7,2.2,85.27333333333333,"Poland, Rep. of",199835.50502175,,26.0,
1996-06-30,PL,20.0,2.3,86.23333333333333,"Poland, Rep. of",203872.66200342998,,26.0,
1996-09-30,PL,20.7,2.8,84.56333333333333,"Poland, Rep. of",206084.67927044,,25.0,
1996-12-31,PL,21.7,3.7,85.48333333333333,"Poland, Rep. of",198920.70371495,,25.0,
1997-03-31,PL,22.1,4.0,88.14999999999999,"Poland, Rep. of",211426.39740017,,25.0,
1997-06-30,PL,22.3,4.1,88.26333333333334,"Poland, Rep. of",214357.87116804998,,25.0,
1997-09-30,PL,22.5,4.4,85.29333333333334,"Poland, Rep. of",215180.81113822001,,26.333333333333332,
1997-12-31,PL,22.6,4.5,85.88,"Poland, Rep. of",218892.26947392002,,27.0,
1998-03-31,PL,23.8,4.9,93.04666666666667,"Poland, Rep. of",223191.71474571,,25.0,
1998-06-30,PL,24.9,5.3,95.14333333333333,"Poland, Rep. of",223223.04801539003,,22.0,
1998-09-30,PL,26.2,5.9,91.78666666666668,"Poland, Rep. of",225365.23950931,,18.666666666666668,
1998-12-31,PL,27.2,6.3,91.03666666666668,"Poland, Rep. of",226060.33602010002,,16.5,
1999-03-31,PL,28.4,6.4,89.73666666666666,"Poland, Rep. of",227879.06031753,,13.0,
1999-06-30,PL,29.1,6.3,90.57333333333334,"Poland, Rep. of",232652.13073993,,13.0,
1999-09-30,PL,30.2,6.5,90.96999999999998,"Poland, Rep. of",237307.02731732998,,13.333333333333334,
1999-12-31,PL,30.4,6.3,89.24333333333334,"Poland, Rep. of",240820.7234435,,15.666666666666666,
2000-03-31,PL,30.7,6.4,96.85000000000001,"Poland, Rep. of",242412.67668825,,17.166666666666668,
2000-06-30,PL,32.4,7.8,96.55333333333333,"Poland, Rep. of",245085.58124846,,17.5,
2000-09-30,PL,32.1,7.3,99.66333333333334,"Poland, Rep. of",245886.67160921,,18.5,
2000-12-31,PL,32.4,7.1,101.52,"Poland, Rep. of",250459.00455612,,19.0,
2001-03-31,PL,32.6,7.6,108.47666666666667,"Poland, Rep. of",249526.53760766,,18.333333333333332,
2001-06-30,PL,32.7,8.0,117.07333333333334,"Poland, Rep. of",248735.76770072,,16.5,
2001-09-30,PL,33.8,9.1,108.85666666666667,"Poland, Rep. of",249959.81071363,,14.833333333333334,
2001-12-31,PL,33.4,8.9,112.43333333333334,"Poland, Rep. of",250032.42579856,,12.0,
2002-03-31,PL,33.7,9.7,113.14999999999999,"Poland, Rep. of",251670.68161986998,,10.0,
2002-06-30,PL,34.9,11.1,110.45333333333333,"Poland, Rep. of",253461.97768419,,9.0,
2002-09-30,PL,35.9,12.4,100.99666666666667,"Poland, Rep. of",255908.94798527999,,8.0,
2002-12-31,PL,36.1,12.9,103.27333333333333,"Poland, Rep. of",257161.25602485,,6.833333333333333,
2003-03-31,PL,36.4,13.3,99.92666666666666,"Poland, Rep. of",258168.10462241,,6.25,
2003-06-30,PL,35.7,13.1,97.17,"Poland, Rep. of",262566.66344162,,5.5,
2003-09-30,PL,35.6,13.3,94.83,"Poland, Rep. of",265908.44498131,,5.25,
2003-12-31,PL,34.8,13.0,91.86,"Poland, Rep. of",267880.58143,,5.25,
2004-03-31,PL,35.2,13.0,89.79666666666667,"Poland, Rep. of",274018.2761821,,5.25,
2004-06-30,PL,33.9,13.4,91.48666666666668,"Poland, Rep. of",276318.52868035,,5.25,
2004-09-30,PL,32.7,13.4,97.79333333333334,"Poland, Rep. of",276113.79319122,,6.333333333333333,
2004-12-31,PL,29.5,13.3,103.23333333333333,"Poland, Rep. of",278968.46790641,,6.5,
2005-03-31,PL,28.6,13.4,107.92,"Poland, Rep. of",280983.74571157,,6.333333333333333,
2005-06-30,PL,28.7,13.8,103.69333333333334,"Poland, Rep. of",282214.66902702,,5.333333333333333,
2005-09-30,PL,28.2,14.4,105.11333333333333,"Poland, Rep. of",287595.71645371005,,4.666666666666667,
2005-12-31,PL,28.3,15.0,107.12333333333333,"Poland, Rep. of",292637.86249171,,4.5,
2006-03-31,PL,28.7,15.5,108.78666666666668,"Poland, Rep. of",297089.13930472,,4.25,
2006-06-30,PL,29.5,16.6,106.33333333333333,"Poland, Rep. of",303997.33496438,,4.0,
2006-09-30,PL,30.9,17.6,106.53000000000002,"Poland, Rep. of",308896.20335081,,4.0,
2006-12-31,PL,31.6,18.4,109.25,"Poland, Rep. of",304400.94838778005,,4.0,
2007-03-31,PL,31.9,19.3,108.27666666666666,"Poland, Rep. of",317998.5646817,,4.0,
2007-06-30,PL,32.5,20.5,111.19333333333333,"Poland, Rep. of",322240.55012957,,4.333333333333333,
2007-09-30,PL,33.7,22.0,111.07666666666667,"Poland, Rep. of",327843.6267788,,4.666666666666667,
2007-12-31,PL,34.2,22.7,116.35333333333334,"Poland, Rep. of",332144.83861476,,4.916666666666667,
2008-03-31,PL,35.1,23.8,120.13333333333333,"Poland, Rep. of",336911.67957405,,5.5,
2008-06-30,PL,35.5,24.9,127.09333333333332,"Poland, Rep. of",338837.69940029,,5.833333333333333,
2008-09-30,PL,36.8,26.6,129.05999999999997,"Poland, Rep. of",338829.61039596004,,6.0,
2008-12-31,PL,39.8,30.1,113.09666666666665,"Poland, Rep. of",339288.63814793,,5.583333333333333,
2009-03-31,PL,42.3,31.6,97.89333333333333,"Poland, Rep. of",344204.52133659,,4.0,
2009-06-30,PL,41.0,31.6,100.22333333333334,"Poland, Rep. of",344919.60791558004,,3.6666666666666665,
2009-09-30,PL,40.2,31.5,107.02999999999999,"Poland, Rep. of",347374.66722101,,3.5,
2009-12-31,PL,38.1,31.7,107.72333333333334,"Poland, Rep. of",352728.37939165,,3.5,
2010-03-31,PL,38.4,31.8,110.66000000000001,"Poland, Rep. of",351071.52815807,99.0437,3.5,
2010-06-30,PL,39.0,33.9,107.29333333333334,"Poland, Rep. of",356135.05892019003,100.2462,3.5,
2010-09-30,PL,38.6,33.8,107.19333333333333,"Poland, Rep. of",360391.26985844,100.3882,3.5,
2010-12-31,PL,38.7,34.5,109.28000000000002,"Poland, Rep. of",364330.24306331,100.3219,3.5,
2011-03-31,PL,38.5,33.9,110.58333333333333,"Poland, Rep. of",369840.80753647996,100.2557,3.75,
2011-06-30,PL,38.7,34.7,111.40666666666668,"Poland, Rep. of",374438.89512939,100.909,4.25,
2011-09-30,PL,40.8,35.9,105.47333333333334,"Poland, Rep. of",378685.99431563,99.8106,4.5,
2011-12-31,PL,41.8,35.5,98.96666666666665,"Poland, Rep. of",381749.77444184,99.3467,4.5,
2012-03-31,PL,41.7,34.7,103.02999999999999,"Poland, Rep. of",382917.3803785,98.0021,4.5,
2012-06-30,PL,42.0,35.0,102.25,"Poland, Rep. of",382208.15135438,97.3582,4.666666666666667,
2012-09-30,PL,42.0,34.5,103.60000000000001,"Poland, Rep. of",382404.61188504996,96.0231,4.75,
2012-12-31,PL,42.9,34.4,104.91000000000001,"Poland, Rep. of",382104.8538392,94.9626,4.5,
2013-03-31,PL,43.2,34.9,104.8,"Poland, Rep. of",381470.28539535997,92.5102,3.6666666666666665,
2013-06-30,PL,44.3,35.7,103.63333333333333,"Poland, Rep. of",384429.37335047,92.3397,3.0,
2013-09-30,PL,44.6,35.9,103.41000000000001,"Poland, Rep. of",387272.51891005,92.2545,2.5,
2013-12-31,PL,44.2,35.7,105.51666666666667,"Poland, Rep. of",389441.48779765004,92.3113,2.5,
2014-03-31,PL,44.5,35.8,106.54333333333334,"Poland, Rep. of",394433.33324545,91.9894,2.5,
2014-06-30,PL,45.4,36.0,106.18,"Poland, Rep. of",398817.75955133,94.0252,2.5,
2014-09-30,PL,45.6,36.4,104.43666666666667,"Poland, Rep. of",401989.39306872996,93.4192,2.5,
2014-12-31,PL,46.5,36.0,102.19666666666666,"Poland, Rep. of",405348.65429596003,93.637,2.0,
2015-03-31,PL,46.8,36.6,100.16666666666667,"Poland, Rep. of",411968.43511126,93.7979,1.8333333333333333,
2015-06-30,PL,47.2,37.0,101.05,"Poland, Rep. of",414247.58181658003,95.0952,1.5,
2015-09-30,PL,47.9,36.6,99.58333333333333,"Poland, Rep. of",419808.26092583,95.2845,1.5,
2015-12-31,PL,47.7,36.1,97.38333333333333,"Poland, Rep. of",423223.40136695,94.5744,1.5,
2016-03-31,PL,47.9,36.0,95.90333333333335,"Poland, Rep. of",422307.20540423,94.688,1.5,
