code,private_debt,household_debt,country,log_GDP,date,quarter,country_id,lag_GDP,lag_hhd,l_GDP_dif,hd_dif
IE,210.10001,42,Ireland,11.15845,30jun2018,2018q2,Ireland,11.148299,43.400002,.010150909,-1.4000015
IE,209.39999,41.099998,Ireland,11.167887,30sep2018,2018q3,Ireland,11.15845,42,.0094366074,-.90000153
IE,217.7,40.799999,Ireland,11.179993,31dec2018,2018q4,Ireland,11.167887,41.099998,.012105942,-.29999924
IE,216.89999,39.900002,Ireland,11.192611,31mar2019,2019q1,Ireland,11.179993,40.799999,.012618065,-.89999771
IE,213.10001,38.599998,Ireland,11.207493,30jun2019,2019q2,Ireland,11.192611,39.900002,.014882088,-1.3000031
IE,210.39999,37.799999,Ireland,11.220337,30sep2019,2019q3,Ireland,11.207493,38.599998,.012844086,-.79999924
IE,193.8,36.900002,Ireland,11.241502,31dec2019,2019q4,Ireland,11.220337,37.799999,.021164894,-.89999771
IE,204.2,35.5,Ireland,11.276829,31mar2020,2020q1,Ireland,11.241502,36.900002,.035326958,-1.4000015
IE,203.5,35.200001,Ireland,11.208574,30jun2020,2020q2,Ireland,11.276829,35.5,-.068254471,-.29999924
IE,185.8,34.299999,Ireland,11.3214,30sep2020,2020q3,Ireland,11.208574,35.200001,.11282539,-.90000153
IE,177,34.400002,Ireland,11.293235,31dec2020,2020q4,Ireland,11.3214,34.299999,-.028164864,.10000229
IE,169.7,34,Ireland,11.387616,31mar2021,2021q1,Ireland,11.293235,34.400002,.094381332,-.40000153
IE,160.8,32.299999,Ireland,11.419139,30jun2021,2021q2,Ireland,11.387616,34,.031522751,-1.7000008
IE,157,31.1,Ireland,11.44306,30sep2021,2021q3,Ireland,11.419139,32.299999,.023921013,-1.1999989
IE,156.8,29,Ireland,11.436684,31dec2021,2021q4,Ireland,11.44306,31.1,-.0063762665,-2.1000004
IE,153.39999,28.5,Ireland,11.471767,31mar2022,2022q1,Ireland,11.436684,29,.035083771,-.5
IE,152.2,27,Ireland,11.49706,30jun2022,2022q2,Ireland,11.471767,28.5,.025292397,-1.5
IE,152.10001,26,Ireland,11.524905,30sep2022,2022q3,Ireland,11.49706,27,.027845383,-1
IE,142.89999,25.1,Ireland,11.52516,31dec2022,2022q4,Ireland,11.524905,26,.00025463104,-.89999962
IE,132.89999,24.9,Ireland,11.468368,31mar2023,2023q1,Ireland,11.52516,25.1,-.056792259,-.20000076
IE,131.5,25,Ireland,11.457899,30jun2023,2023q2,Ireland,11.468368,24.9,-.010468483,.10000038
IE,137.7,25.6,Ireland,11.438226,30sep2023,2023q3,Ireland,11.457899,25,-.019673347,.60000038
IL,88.800003,35.900002,Israel,12.348299,30jun2008,2008q2,Israel,12.345915,35.299999,.0023841858,.60000229
IL,86.800003,36.900002,Israel,12.350204,30sep2008,2008q3,Israel,12.348299,35.900002,.0019054413,1
IL,83.300003,36.799999,Israel,12.344811,31dec2008,2008q4,Israel,12.350204,36.900002,-.0053930283,-.10000229
IL,85.599998,36.299999,Israel,12.348194,31mar2009,2009q1,Israel,12.344811,36.799999,.0033826828,-.5
IL,84,36.5,Israel,12.356975,30jun2009,2009q2,Israel,12.348194,36.299999,.0087804794,.20000076
IL,83.599998,37.200001,Israel,12.364813,30sep2009,2009q3,Israel,12.356975,36.5,.0078382492,.70000076
IL,83.400002,37.599998,Israel,12.375899,31dec2009,2009q4,Israel,12.364813,37.200001,.011086464,.39999771
IL,81.800003,37.5,Israel,12.392045,31mar2010,2010q1,Israel,12.375899,37.599998,.016145706,-.099998474
IL,83,38.200001,Israel,12.408087,30jun2010,2010q2,Israel,12.392045,37.5,.016041756,.70000076
IL,82.5,38.700001,Israel,12.418418,30sep2010,2010q3,Israel,12.408087,38.200001,.010331154,.5
IL,82.199997,38.5,Israel,12.434315,31dec2010,2010q4,Israel,12.418418,38.700001,.015896797,-.20000076
IL,81.599998,38.5,Israel,12.451623,31mar2011,2011q1,Israel,12.434315,38.5,.017308235,0
IL,80.199997,39,Israel,12.460903,30jun2011,2011q2,Israel,12.451623,38.5,.0092802048,.5
IL,80.199997,39,Israel,12.480149,30sep2011,2011q3,Israel,12.460903,39,.019246101,0
IL,79.5,38.5,Israel,12.486638,31dec2011,2011q4,Israel,12.480149,39,.0064888,-.5
IL,79.800003,38.5,Israel,12.478763,31mar2012,2012q1,Israel,12.486638,38.5,-.0078754425,0
IL,78.5,38.400002,Israel,12.488035,30jun2012,2012q2,Israel,12.478763,38.5,.0092725754,-.099998474
IL,77.400002,38.700001,Israel,12.499457,30sep2012,2012q3,Israel,12.488035,38.400002,.011422157,.29999924
IL,77.099998,38.599998,Israel,12.500986,31dec2012,2012q4,Israel,12.499457,38.700001,.0015287399,-.10000229
IL,75.199997,38.599998,Israel,12.514476,31mar2013,2013q1,Israel,12.500986,38.599998,.013489723,0
IL,74.199997,38.599998,Israel,12.530392,30jun2013,2013q2,Israel,12.514476,38.599998,.015915871,0
IL,73.800003,39,Israel,12.540268,30sep2013,2013q3,Israel,12.530392,38.599998,.0098762512,.40000153
IL,72.800003,39,Israel,12.549054,31dec2013,2013q4,Israel,12.540268,39,.0087862015,0
IL,71.5,38.5,Israel,12.563478,31mar2014,2014q1,Israel,12.549054,39,.01442337,-.5
IL,71.400002,39,Israel,12.568264,30jun2014,2014q2,Israel,12.563478,38.5,.0047864914,.5
IL,72.300003,39.5,Israel,12.575997,30sep2014,2014q3,Israel,12.568264,39,.007733345,.5
IL,70.300003,39.5,Israel,12.590555,31dec2014,2014q4,Israel,12.575997,39.5,.014557838,0
IL,70.699997,39.200001,Israel,12.589795,31mar2015,2015q1,Israel,12.590555,39.5,-.00076007843,-.29999924
IL,68.199997,39.5,Israel,12.592985,30jun2015,2015q2,Israel,12.589795,39.200001,.0031900406,.29999924
IL,68.400002,39.900002,Israel,12.593799,30sep2015,2015q3,Israel,12.592985,39.5,.00081348419,.40000153
IL,68.699997,40.200001,Israel,12.604243,31dec2015,2015q4,Israel,12.593799,39.900002,.010444641,.29999924
IL,68.099998,40.299999,Israel,12.606443,31mar2016,2016q1,Israel,12.604243,40.200001,.0022001266,.099998474
IL,69.199997,40.700001,Israel,12.635174,30jun2016,2016q2,Israel,12.606443,40.299999,.028730392,.40000153
IL,68.800003,40.900002,Israel,12.645265,30sep2016,2016q3,Israel,12.635174,40.700001,.010090828,.20000076
IL,69.199997,40.700001,Israel,12.658006,31dec2016,2016q4,Israel,12.645265,40.900002,.012741089,-.20000076
IL,68.400002,40.799999,Israel,12.661744,31mar2017,2017q1,Israel,12.658006,40.700001,.0037384033,.099998474
IL,68.599998,41,Israel,12.672772,30jun2017,2017q2,Israel,12.661744,40.799999,.01102829,.20000076
IL,69.800003,41,Israel,12.689487,30sep2017,2017q3,Israel,12.672772,41,.016714096,0
IL,68.400002,41,Israel,12.70246,31dec2017,2017q4,Israel,12.689487,41,.012973785,0
IL,69.800003,41,Israel,12.712924,31mar2018,2018q1,Israel,12.70246,41,.010463715,0
IL,69.699997,41.200001,Israel,12.718123,30jun2018,2018q2,Israel,12.712924,41,.0051994324,.20000076
IL,69.199997,41.200001,Israel,12.726744,30sep2018,2018q3,Israel,12.718123,41.200001,.0086202621,0
IL,68.5,41.200001,Israel,12.736059,31dec2018,2018q4,Israel,12.726744,41.200001,.0093154907,0
IL,68.599998,40.900002,Israel,12.754199,31mar2019,2019q1,Israel,12.736059,41.200001,.018139839,-.29999924
IL,68.599998,41.099998,Israel,12.751458,30jun2019,2019q2,Israel,12.754199,40.900002,-.00274086,.19999695
IL,67.199997,41.099998,Israel,12.763743,30sep2019,2019q3,Israel,12.751458,41.099998,.012285233,0
IL,67.900002,41.099998,Israel,12.772168,31dec2019,2019q4,Israel,12.763743,41.099998,.0084247589,0
IL,66.400002,41.299999,Israel,12.755342,31mar2020,2020q1,Israel,12.772168,41.099998,-.016825676,.20000076
IL,66.400002,42.099998,Israel,12.66939,30jun2020,2020q2,Israel,12.755342,41.299999,-.085952759,.79999924
IL,67.800003,42.599998,Israel,12.75498,30sep2020,2020q3,Israel,12.66939,42.099998,.085590363,.5
IL,69.599998,43,Israel,12.783748,31dec2020,2020q4,Israel,12.75498,42.599998,.028767586,.40000153
IL,70.599998,43.5,Israel,12.787999,31mar2021,2021q1,Israel,12.783748,43,.0042514801,.5
IL,70.099998,43,Israel,12.821871,30jun2021,2021q2,Israel,12.787999,43.5,.033871651,-.5
IL,70.400002,43.299999,Israel,12.840981,30sep2021,2021q3,Israel,12.821871,43,.019109726,.29999924
IL,70.699997,43.5,Israel,12.88806,31dec2021,2021q4,Israel,12.840981,43.299999,.047079086,.20000076
IL,70.400002,43.799999,Israel,12.880378,31mar2022,2022q1,Israel,12.88806,43.5,-.0076818466,.29999924
IL,71.199997,44.299999,Israel,12.89327,30jun2022,2022q2,Israel,12.880378,43.799999,.012891769,.5
IL,69.800003,44.099998,Israel,12.896154,30sep2022,2022q3,Israel,12.89327,44.299999,.0028848648,-.20000076
IL,69.099998,43.799999,Israel,12.915242,31dec2022,2022q4,Israel,12.896154,44.099998,.019087791,-.29999924
IL,69,43.099998,Israel,12.9248,31mar2023,2023q1,Israel,12.915242,43.799999,.009557724,-.70000076
IL,69.400002,42.599998,Israel,12.930565,30jun2023,2023q2,Israel,12.9248,43.099998,.0057649612,-.5
IL,68.599998,42.200001,Israel,12.931549,30sep2023,2023q3,Israel,12.930565,42.599998,.00098419189,-.39999771
IT,78.300003,38.5,Italy,12.953632,30jun2008,2008q2,Italy,12.96367,38.099998,-.010037422,.40000153
IT,78.199997,38.599998,Italy,12.941158,30sep2008,2008q3,Italy,12.953632,38.5,-.01247406,.099998474
IT,77.5,39,Italy,12.914103,31dec2008,2008q4,Italy,12.941158,38.599998,-.02705574,.40000153
IT,80.199997,39.799999,Italy,12.889374,31mar2009,2009q1,Italy,12.914103,39,-.024728775,.79999924
IT,82.699997,41.200001,Italy,12.883331,30jun2009,2009q2,Italy,12.889374,39.799999,-.0060424805,1.4000015
IT,82.599998,41.799999,Italy,12.888921,30sep2009,2009q3,Italy,12.883331,41.200001,.0055894852,.59999847
IT,82.699997,42.400002,Italy,12.892375,31dec2009,2009q4,Italy,12.888921,41.799999,.0034542084,.60000229
IT,82.5,42.900002,Italy,12.895691,31mar2010,2010q1,Italy,12.892375,42.400002,.0033159256,.5
IT,82.5,43.299999,Italy,12.903073,30jun2010,2010q2,Italy,12.895691,42.900002,.0073823929,.39999771
IT,82.400002,43.400002,Italy,12.90803,30sep2010,2010q3,Italy,12.903073,43.299999,.0049562454,.10000229
IT,82.300003,43.5,Italy,12.913154,31dec2010,2010q4,Italy,12.90803,43.400002,.0051240921,.099998474
IT,82.199997,43.5,Italy,12.918128,31mar2011,2011q1,Italy,12.913154,43.5,.0049743652,0
IT,82.199997,43.599998,Italy,12.91896,30jun2011,2011q2,Italy,12.918128,43.5,.000831604,.099998474
IT,81.800003,43.599998,Italy,12.913847,30sep2011,2011q3,Italy,12.91896,43.599998,-.005112648,0
IT,81.199997,43.5,Italy,12.903883,31dec2011,2011q4,Italy,12.913847,43.599998,-.0099639893,-.099998474
IT,81.900002,43.400002,Italy,12.892504,31mar2012,2012q1,Italy,12.903883,43.5,-.011379242,-.099998474
IT,82.300003,43.5,Italy,12.885767,30jun2012,2012q2,Italy,12.892504,43.400002,-.0067367554,.099998474
IT,82.400002,43.599998,Italy,12.880674,30sep2012,2012q3,Italy,12.885767,43.5,-.0050926208,.099998474
IT,83.199997,43.700001,Italy,12.873275,31dec2012,2012q4,Italy,12.880674,43.599998,-.007399559,.10000229
IT,82.599998,43.599998,Italy,12.863018,31mar2013,2013q1,Italy,12.873275,43.700001,-.010256767,-.10000229
IT,82.400002,43.599998,Italy,12.863786,30jun2013,2013q2,Italy,12.863018,43.599998,.00076770782,0
IT,82.199997,43.400002,Italy,12.866014,30sep2013,2013q3,Italy,12.863786,43.599998,.0022277832,-.19999695
IT,81.699997,43.299999,Italy,12.86422,31dec2013,2013q4,Italy,12.866014,43.400002,-.0017938614,-.10000229
IT,81.699997,42.900002,Italy,12.865176,31mar2014,2014q1,Italy,12.86422,43.299999,.00095653534,-.39999771
IT,81.800003,42.900002,Italy,12.865146,30jun2014,2014q2,Italy,12.865176,42.900002,-.000030517578,0
IT,81.800003,42.599998,Italy,12.866787,30sep2014,2014q3,Italy,12.865146,42.900002,.0016412735,-.30000305
IT,80.5,42.5,Italy,12.86344,31dec2014,2014q4,Italy,12.866787,42.599998,-.0033473969,-.099998474
IT,80.699997,42.299999,Italy,12.866325,31mar2015,2015q1,Italy,12.86344,42.5,.0028858185,-.20000076
IT,80,42.200001,Italy,12.870126,30jun2015,2015q2,Italy,12.866325,42.299999,.0038003922,-.099998474
IT,79.300003,42.099998,Italy,12.87222,30sep2015,2015q3,Italy,12.870126,42.200001,.0020942688,-.10000229
IT,77.099998,41.900002,Italy,12.877065,31dec2015,2015q4,Italy,12.87222,42.099998,.0048446655,-.19999695
IT,76,41.599998,Italy,12.880555,31mar2016,2016q1,Italy,12.877065,41.900002,.003490448,-.30000305
IT,76.300003,41.400002,Italy,12.882507,30jun2016,2016q2,Italy,12.880555,41.599998,.0019521713,-.19999695
IT,75.599998,41.299999,Italy,12.887823,30sep2016,2016q3,Italy,12.882507,41.400002,.0053157806,-.10000229
IT,73.800003,41.099998,Italy,12.891555,31dec2016,2016q4,Italy,12.887823,41.299999,.0037317276,-.20000076
IT,73.599998,41.099998,Italy,12.896306,31mar2017,2017q1,Italy,12.891555,41.099998,.0047512054,0
IT,72.800003,40.900002,Italy,12.900742,30jun2017,2017q2,Italy,12.896306,41.099998,.0044355392,-.19999695
IT,71.300003,40.700001,Italy,12.904577,30sep2017,2017q3,Italy,12.900742,40.900002,.0038356781,-.20000076
IT,71.400002,40.700001,Italy,12.910076,31dec2017,2017q4,Italy,12.904577,40.700001,.0054988861,0
IT,70.699997,40.400002,Italy,12.909111,31mar2018,2018q1,Italy,12.910076,40.700001,-.00096511841,-.29999924
IT,70.5,40.700001,Italy,12.909713,30jun2018,2018q2,Italy,12.909111,40.400002,.00060176849,.29999924
IT,70.099998,40.700001,Italy,12.910488,30sep2018,2018q3,Italy,12.909713,40.700001,.00077533722,0
IT,69.699997,40.799999,Italy,12.913474,31dec2018,2018q4,Italy,12.910488,40.700001,.0029859543,.099998474
IT,68.800003,40.799999,Italy,12.914339,31mar2019,2019q1,Italy,12.913474,40.799999,.0008649826,0
IT,68.699997,41,Italy,12.917641,30jun2019,2019q2,Italy,12.914339,40.799999,.0033016205,.20000076
IT,68.800003,41,Italy,12.918259,30sep2019,2019q3,Italy,12.917641,41,.00061798096,0
IT,68.300003,41.099998,Italy,12.911699,31dec2019,2019q4,Italy,12.918259,41,-.0065593719,.099998474
IT,69.699997,41.5,Italy,12.849442,31mar2020,2020q1,Italy,12.911699,41.099998,-.062256813,.40000153
IT,73.599998,43.299999,Italy,12.723867,30jun2020,2020q2,Italy,12.849442,41.5,-.12557507,1.7999992
IT,75.900002,44.200001,Italy,12.854078,30sep2020,2020q3,Italy,12.723867,43.299999,.13021088,.90000153
IT,77.400002,44.900002,Italy,12.849208,31dec2020,2020q4,Italy,12.854078,44.200001,-.0048704147,.70000076
IT,77,45,Italy,12.864276,31mar2021,2021q1,Italy,12.849208,44.900002,.015068054,.099998474
IT,74.099998,43.599998,Italy,12.890335,30jun2021,2021q2,Italy,12.864276,45,.026059151,-1.4000015
IT,72.400002,42.900002,Italy,12.91833,30sep2021,2021q3,Italy,12.890335,43.599998,.02799511,-.69999695
IT,72.5,42.5,Italy,12.926524,31dec2021,2021q4,Italy,12.91833,42.900002,.0081939697,-.40000153
IT,70.5,41.900002,Italy,12.92844,31mar2022,2022q1,Italy,12.926524,42.5,.0019159317,-.59999847
IT,69.300003,41.5,Italy,12.942393,30jun2022,2022q2,Italy,12.92844,41.900002,.013953209,-.40000153
IT,68.5,41.200001,Italy,12.946393,30sep2022,2022q3,Italy,12.942393,41.5,.0039997101,-.29999924
IT,67.599998,40.599998,Italy,12.945798,31dec2022,2022q4,Italy,12.946393,41.200001,-.00059509277,-.60000229
IT,65.800003,39.599998,Italy,12.949962,31mar2023,2023q1,Italy,12.945798,40.599998,.0041637421,-1
IT,65,38.900002,Italy,12.948854,30jun2023,2023q2,Italy,12.949962,39.599998,-.0011072159,-.69999695
IT,63,38.299999,Italy,12.952053,30sep2023,2023q3,Italy,12.948854,38.900002,.0031986237,-.60000229
JP,101,59.799999,Japan,18.694117,30jun2008,2008q2,Japan,18.700203,59.799999,-.0060863495,0
JP,101.5,59.900002,Japan,18.681885,30sep2008,2008q3,Japan,18.694117,59.799999,-.012231827,.10000229
JP,105.3,60.200001,Japan,18.656761,31dec2008,2008q4,Japan,18.681885,59.900002,-.025123596,.29999924
JP,106,61.299999,Japan,18.60725,31mar2009,2009q1,Japan,18.656761,60.200001,-.049510956,1.0999985
JP,106.8,62.200001,Japan,18.62681,30jun2009,2009q2,Japan,18.60725,61.299999,.01955986,.90000153
JP,107.8,63,Japan,18.626572,30sep2009,2009q3,Japan,18.62681,62.200001,-.00023841858,.79999924
JP,108.5,63.5,Japan,18.638668,31dec2009,2009q4,Japan,18.626572,63,.012096405,.5
JP,105.8,63,Japan,18.648977,31mar2010,2010q1,Japan,18.638668,63.5,.010309219,-.5
JP,104.4,62.599998,Japan,18.661161,30jun2010,2010q2,Japan,18.648977,63,.012184143,-.40000153
JP,103,61.700001,Japan,18.679157,30sep2010,2010q3,Japan,18.661161,62.599998,.017995834,-.89999771
JP,101.9,61.200001,Japan,18.670778,31dec2010,2010q4,Japan,18.679157,61.700001,-.0083789825,-.5
JP,101,61.099998,Japan,18.660185,31mar2011,2011q1,Japan,18.670778,61.200001,-.010593414,-.10000229
JP,100.7,61.5,Japan,18.651693,30jun2011,2011q2,Japan,18.660185,61.099998,-.0084915161,.40000153
JP,101.4,61.599998,Japan,18.675592,30sep2011,2011q3,Japan,18.651693,61.5,.023899078,.099998474
JP,101.6,61.799999,Japan,18.674068,31dec2011,2011q4,Japan,18.675592,61.599998,-.0015239716,.20000076
JP,100.9,61.400002,Japan,18.688267,31mar2012,2012q1,Japan,18.674068,61.799999,.014198303,-.39999771
JP,98.099998,61.099998,Japan,18.678896,30jun2012,2012q2,Japan,18.688267,61.400002,-.0093708038,-.30000305
JP,99.199997,61.099998,Japan,18.674988,30sep2012,2012q3,Japan,18.678896,61.099998,-.0039081573,0
JP,100.1,61.400002,Japan,18.674171,31dec2012,2012q4,Japan,18.674988,61.099998,-.00081634521,.30000305
JP,100,61.700001,Japan,18.688177,31mar2013,2013q1,Japan,18.674171,61.400002,.014005661,.29999924
JP,98.699997,61.799999,Japan,18.697048,30jun2013,2013q2,Japan,18.688177,61.700001,.0088710785,.099998474
JP,98.800003,61.400002,Japan,18.706575,30sep2013,2013q3,Japan,18.697048,61.799999,.0095272064,-.39999771
JP,99,61.299999,Japan,18.705206,31dec2013,2013q4,Japan,18.706575,61.400002,-.0013694763,-.10000229
JP,98.099998,61.200001,Japan,18.713612,31mar2014,2014q1,Japan,18.705206,61.299999,.0084056854,-.099998474
JP,96.699997,60.799999,Japan,18.69525,30jun2014,2014q2,Japan,18.713612,61.200001,-.018362045,-.40000153
JP,97.099998,60.700001,Japan,18.696217,30sep2014,2014q3,Japan,18.69525,60.799999,.00096702576,-.099998474
JP,97.800003,60.700001,Japan,18.700525,31dec2014,2014q4,Japan,18.696217,60.700001,.0043087006,0
JP,96.800003,60.5,Japan,18.716215,31mar2015,2015q1,Japan,18.700525,60.700001,.01568985,-.20000076
JP,94.599998,60.099998,Japan,18.717482,30jun2015,2015q2,Japan,18.716215,60.5,.0012664795,-.40000153
JP,94.400002,59.700001,Japan,18.718655,30sep2015,2015q3,Japan,18.717482,60.099998,.0011730194,-.39999771
JP,95,59.5,Japan,18.716675,31dec2015,2015q4,Japan,18.718655,59.700001,-.0019798279,-.20000076
JP,93.900002,59.299999,Japan,18.72444,31mar2016,2016q1,Japan,18.716675,59.5,.0077648163,-.20000076
JP,94.300003,59.400002,Japan,18.722652,30jun2016,2016q2,Japan,18.72444,59.299999,-.0017871857,.10000229
JP,95.599998,59.5,Japan,18.724836,30sep2016,2016q3,Japan,18.722652,59.400002,.0021839142,.099998474
JP,96.800003,59.799999,Japan,18.726097,31dec2016,2016q4,Japan,18.724836,59.5,.0012607574,.29999924
JP,97.300003,60,Japan,18.734041,31mar2017,2017q1,Japan,18.726097,59.799999,.0079441071,.20000076
JP,96.5,60.099998,Japan,18.737869,30jun2017,2017q2,Japan,18.734041,60,.0038280487,.099998474
JP,96.599998,60,Japan,18.746281,30sep2017,2017q3,Japan,18.737869,60.099998,.0084114075,-.099998474
JP,96.900002,60.200001,Japan,18.747171,31dec2017,2017q4,Japan,18.746281,60,.00089073181,.20000076
JP,96.099998,60.299999,Japan,18.748039,31mar2018,2018q1,Japan,18.747171,60.200001,.00086784363,.099998474
JP,96.800003,60.299999,Japan,18.751677,30jun2018,2018q2,Japan,18.748039,60.299999,.0036373138,0
JP,97.900002,60.599998,Japan,18.74634,30sep2018,2018q3,Japan,18.751677,60.299999,-.0053367615,.29999924
JP,99.199997,61.200001,Japan,18.744457,31dec2018,2018q4,Japan,18.74634,60.599998,-.0018825531,.60000229
JP,100,61.5,Japan,18.747004,31mar2019,2019q1,Japan,18.744457,61.200001,.0025463104,.29999924
JP,100.5,61.700001,Japan,18.750942,30jun2019,2019q2,Japan,18.747004,61.5,.0039386749,.20000076
JP,102,61.799999,Japan,18.752522,30sep2019,2019q3,Japan,18.750942,61.700001,.0015792847,.099998474
JP,103.6,62.299999,Japan,18.723902,31dec2019,2019q4,Japan,18.752522,61.799999,-.028619766,.5
JP,104.7,62.799999,Japan,18.729393,31mar2020,2020q1,Japan,18.723902,62.299999,.0054912567,.5
JP,114.5,64.699997,Japan,18.649391,30jun2020,2020q2,Japan,18.729393,62.799999,-.080001831,1.8999977
JP,116.5,66.099998,Japan,18.702175,30sep2020,2020q3,Japan,18.649391,64.699997,.052783966,1.4000015
JP,117.6,67.199997,Japan,18.719778,31dec2020,2020q4,Japan,18.702175,66.099998,.017602921,1.0999985
JP,118.1,67.800003,Japan,18.723392,31mar2021,2021q1,Japan,18.719778,67.199997,.0036144257,.6000061
JP,116.8,67,Japan,18.728073,30jun2021,2021q2,Japan,18.723392,67.800003,.0046806335,-.80000305
JP,116.7,66.900002,Japan,18.724152,30sep2021,2021q3,Japan,18.728073,67,-.0039215088,-.099998474
JP,118.1,67.199997,Japan,18.736679,31dec2021,2021q4,Japan,18.724152,66.900002,.012527466,.29999542
JP,117.9,67.099998,Japan,18.731781,31mar2022,2022q1,Japan,18.736679,67.199997,-.0048980713,-.099998474
JP,118.7,67.199997,Japan,18.742847,30jun2022,2022q2,Japan,18.731781,67.099998,.011066437,.099998474
JP,119.1,67.199997,Japan,18.739555,30sep2022,2022q3,Japan,18.742847,67.199997,-.0032920837,0
JP,119.5,67.300003,Japan,18.743547,31dec2022,2022q4,Japan,18.739555,67.199997,.0039920807,.1000061
JP,118.3,66.800003,Japan,18.756195,31mar2023,2023q1,Japan,18.743547,67.300003,.012647629,-.5
JP,117.6,66.199997,Japan,18.763037,30jun2023,2023q2,Japan,18.756195,66.800003,.0068416595,-.6000061
JP,117.4,65.5,Japan,18.752144,30sep2023,2023q3,Japan,18.763037,66.199997,-.010892868,-.69999695
KR,87.400002,67.599998,"Korea, Rep. of",19.723101,30jun2008,2008q2,"Korea, Rep. of",19.719467,66.800003,.0036334991,.79999542
KR,90.300003,67.900002,"Korea, Rep. of",19.729715,30sep2008,2008q3,"Korea, Rep. of",19.723101,67.599998,.0066146851,.30000305
KR,91.400002,68.099998,"Korea, Rep. of",19.695396,31dec2008,2008q4,"Korea, Rep. of",19.729715,67.900002,-.034318924,.19999695
KR,93.800003,67.599998,"Korea, Rep. of",19.69803,31mar2009,2009q1,"Korea, Rep. of",19.695396,68.099998,.0026340485,-.5
KR,95,68.800003,"Korea, Rep. of",19.711458,30jun2009,2009q2,"Korea, Rep. of",19.69803,67.599998,.013427734,1.2000046
KR,95.599998,69.400002,"Korea, Rep. of",19.741508,30sep2009,2009q3,"Korea, Rep. of",19.711458,68.800003,.030050278,.59999847
KR,94.199997,70.099998,"Korea, Rep. of",19.748806,31dec2009,2009q4,"Korea, Rep. of",19.741508,69.400002,.0072975159,.69999695
KR,92.699997,69.699997,"Korea, Rep. of",19.771965,31mar2010,2010q1,"Korea, Rep. of",19.748806,70.099998,.023159027,-.40000153
KR,92.5,69.300003,"Korea, Rep. of",19.787994,30jun2010,2010q2,"Korea, Rep. of",19.771965,69.699997,.016029358,-.3999939
KR,91.5,69.599998,"Korea, Rep. of",19.798109,30sep2010,2010q3,"Korea, Rep. of",19.787994,69.300003,.01011467,.29999542
KR,89.400002,70.199997,"Korea, Rep. of",19.812126,31dec2010,2010q4,"Korea, Rep. of",19.798109,69.599998,.014017105,.59999847
KR,89.699997,70.199997,"Korea, Rep. of",19.821629,31mar2011,2011q1,"Korea, Rep. of",19.812126,70.199997,.0095024109,0
KR,89.599998,71.400002,"Korea, Rep. of",19.82596,30jun2011,2011q2,"Korea, Rep. of",19.821629,70.199997,.0043315887,1.2000046
KR,91.5,71.900002,"Korea, Rep. of",19.830576,30sep2011,2011q3,"Korea, Rep. of",19.82596,71.400002,.0046157837,.5
KR,90.099998,73.300003,"Korea, Rep. of",19.837259,31dec2011,2011q4,"Korea, Rep. of",19.830576,71.900002,.0066833496,1.4000015
KR,90.800003,73,"Korea, Rep. of",19.846775,31mar2012,2012q1,"Korea, Rep. of",19.837259,73.300003,.0095157623,-.30000305
KR,91.900002,72.900002,"Korea, Rep. of",19.850986,30jun2012,2012q2,"Korea, Rep. of",19.846775,73,.0042114258,-.099998474
KR,93,73.099998,"Korea, Rep. of",19.855436,30sep2012,2012q3,"Korea, Rep. of",19.850986,72.900002,.0044498444,.19999695
KR,91.300003,74,"Korea, Rep. of",19.862854,31dec2012,2012q4,"Korea, Rep. of",19.855436,73.099998,.0074176788,.90000153
KR,96.400002,73.300003,"Korea, Rep. of",19.870754,31mar2013,2013q1,"Korea, Rep. of",19.862854,74,.007900238,-.69999695
KR,95.699997,74.099998,"Korea, Rep. of",19.88199,30jun2013,2013q2,"Korea, Rep. of",19.870754,73.300003,.011236191,.79999542
KR,95.300003,74.099998,"Korea, Rep. of",19.89197,30sep2013,2013q3,"Korea, Rep. of",19.88199,74.099998,.009979248,0
KR,93.400002,74.900002,"Korea, Rep. of",19.900694,31dec2013,2013q4,"Korea, Rep. of",19.89197,74.099998,.0087242126,.80000305
KR,94.099998,74.5,"Korea, Rep. of",19.908335,31mar2014,2014q1,"Korea, Rep. of",19.900694,74.900002,.0076408386,-.40000153
KR,94.199997,74.5,"Korea, Rep. of",19.917784,30jun2014,2014q2,"Korea, Rep. of",19.908335,74.5,.0094490051,0
KR,95.099998,75.5,"Korea, Rep. of",19.920357,30sep2014,2014q3,"Korea, Rep. of",19.917784,74.5,.0025730133,1
KR,95,76.400002,"Korea, Rep. of",19.925667,31dec2014,2014q4,"Korea, Rep. of",19.920357,75.5,.0053100586,.90000153
KR,94.900002,76.400002,"Korea, Rep. of",19.934275,31mar2015,2015q1,"Korea, Rep. of",19.925667,76.400002,.0086078644,0
KR,93.900002,77.300003,"Korea, Rep. of",19.938566,30jun2015,2015q2,"Korea, Rep. of",19.934275,76.400002,.0042915344,.90000153
KR,94,78.199997,"Korea, Rep. of",19.953293,30sep2015,2015q3,"Korea, Rep. of",19.938566,77.300003,.014726639,.8999939
KR,93.099998,79.199997,"Korea, Rep. of",19.960991,31dec2015,2015q4,"Korea, Rep. of",19.953293,78.199997,.0076980591,1
